,gts,preds
12135,0,0
12136,11,11
12137,8,4
12138,0,0
12139,13,13
12140,8,15
12141,13,15
12142,8,0
12143,8,14
12144,13,4
12145,15,15
12146,0,0
12147,0,2
12148,0,0
12149,13,13
12150,13,4
12151,13,13
12152,13,15
12153,13,14
12154,0,0
12155,0,0
12156,13,2
12157,8,15
12158,13,15
12159,0,0
12160,8,15
12161,13,15
12162,14,14
12163,13,13
12164,13,13
12165,0,0
12166,0,0
12167,13,2
12168,8,8
12169,8,4
12170,0,0
12171,0,0
12172,3,0
12173,13,9
12174,13,13
12175,8,4
12176,4,14
12177,13,4
12178,0,0
12179,0,0
12180,8,4
12181,8,8
12182,0,0
12183,8,14
12184,13,13
12185,13,2
12186,14,10
12187,13,15
12188,8,15
12189,4,4
12190,0,8
12191,13,13
12192,13,2
12193,14,14
12194,13,15
12195,0,0
12196,0,0
12197,0,0
12198,0,0
12199,8,8
12200,13,15
12201,14,14
12202,8,8
12203,4,4
12204,13,15
12205,13,13
12206,8,4
12207,0,0
12208,0,0
12209,0,0
12210,13,15
12211,8,15
12212,8,4
12213,4,4
12214,13,2
12215,13,13
12216,13,13
12217,8,8
12218,0,0
12219,0,0
12220,4,8
12221,13,13
12222,13,13
12223,3,15
12224,13,15
12225,13,13
12226,13,15
12227,0,0
12228,13,15
12229,0,8
12230,8,4
12231,0,0
12232,13,13
12233,8,15
12234,13,2
12235,8,4
12236,8,15
12237,8,8
12238,8,9
12239,13,9
12240,13,15
12241,0,0
12242,0,0
12243,0,2
12244,8,14
12245,8,4
12246,0,0
12247,13,13
12248,13,8
12249,0,0
12250,0,0
12251,0,1
12252,8,8
12253,13,13
12254,13,9
12255,0,0
12256,0,0
12257,13,15
12258,0,0
12259,15,15
12260,0,0
12261,1,0
12262,3,8
12263,4,4
12264,13,15
12265,0,8
12266,13,15
12267,13,13
12268,8,15
12269,8,8
12270,8,8
12271,13,15
12272,13,13
12273,13,13
12274,15,15
12275,4,4
12276,13,2
12277,8,4
12278,13,15
12279,13,9
12280,8,8
12281,8,2
12282,13,15
12283,8,8
12284,0,0
12285,0,14
12286,13,15
12287,0,0
12288,14,14
12289,8,15
12290,8,12
12291,14,14
12292,14,4
12293,15,15
12294,13,15
12295,8,8
12296,2,2
12297,13,15
12298,0,0
12299,0,0
12300,0,0
12301,8,4
12302,8,4
12303,13,15
12304,14,14
12305,13,15
12306,13,13
12307,8,14
12308,0,0
12309,0,8
12310,13,15
12311,8,4
12312,13,15
12313,8,4
12314,13,4
12315,8,8
12316,13,13
12317,13,15
12318,8,15
12319,13,12
12320,0,8
12321,13,13
12322,14,14
12323,13,13
12324,13,8
12325,13,13
12326,0,12
12327,13,13
12328,15,15
12329,0,1
12330,0,8
12331,13,13
12332,8,8
12333,0,0
12334,13,13
12335,8,8
12336,8,15
12337,1,0
12338,13,13
12339,13,2
12340,13,8
12341,13,2
12342,8,4
12343,8,15
12344,8,4
12345,13,15
12346,8,8
12347,13,13
12348,0,0
12349,14,9
12350,8,4
12351,8,4
12352,13,13
12353,0,0
12354,15,4
12355,0,0
12356,13,13
12357,13,13
12358,8,14
12359,15,8
12360,13,13
12361,8,8
12362,8,8
12363,1,0
12364,13,15
12365,8,15
12366,13,15
12367,8,15
12368,0,0
12369,13,13
12370,13,13
12371,13,15
12372,8,14
12373,1,4
12374,13,15
12375,15,15
12376,8,15
12377,13,13
12378,13,2
12379,8,8
12380,8,15
12381,13,15
12382,13,13
12383,13,2
12384,13,15
12385,8,4
12386,8,4
12387,13,15
12388,15,14
12389,13,15
12390,13,2
12391,15,4
12392,13,2
12393,13,13
12394,13,13
12395,4,15
12396,13,2
12397,8,6
12398,8,4
12399,13,15
12400,13,4
12401,8,8
12402,13,13
12403,13,13
12404,13,13
12405,13,2
12406,13,4
12407,8,8
12408,8,14
12409,13,13
12410,8,8
12411,13,13
12412,8,8
12413,13,13
12414,13,8
12415,13,8
12416,13,2
12417,13,13
12418,13,15
12419,8,15
12420,13,2
12421,13,15
12422,13,13
12423,13,2
12424,13,13
12425,8,14
12426,13,13
12427,8,14
12428,13,13
12429,13,13
12430,13,15
12431,13,4
12432,13,4
12433,8,2
12434,8,8
12435,9,9
12436,13,13
12437,13,15
12438,13,15
12439,13,13
12440,13,13
12441,13,8
12442,8,14
12443,13,13
12444,13,13
12445,13,4
12446,8,8
12447,13,13
12448,8,14
12449,13,12
12450,8,8
12451,13,13
12452,8,8
12453,8,8
12454,13,13
12455,13,13
12456,8,1
12457,14,14
12458,3,3
12459,13,13
12460,13,15
12461,13,13
12462,8,8
12463,8,14
12464,13,13
12465,8,8
12466,8,15
12467,8,15
12468,13,13
12469,13,15
12470,13,13
12471,8,14
12472,13,2
12473,8,15
12474,13,15
12475,13,15
12476,8,14
12477,13,2
12478,13,14
12479,13,2
12480,13,15
12481,8,14
12482,8,14
12483,13,15
12484,13,15
12485,13,4
12486,8,8
12487,13,8
12488,13,13
12489,8,4
12490,13,15
12491,8,8
12492,13,15
12493,13,15
12494,4,4
12495,13,13
12496,1,14
12497,13,15
12498,13,15
12499,13,14
12500,13,15
12501,8,15
12502,13,15
12503,13,15
12504,13,13
12505,13,15
12506,8,8
12507,13,13
12508,13,13
12509,13,13
12510,13,14
12511,13,4
12512,8,8
12513,11,11
12514,13,15
12515,8,8
12516,8,13
12517,13,15
12518,13,15
12519,13,13
12520,13,13
12521,13,13
12522,13,13
12523,13,13
12524,13,8
12525,13,15
12526,13,13
12527,13,13
12528,13,4
12529,8,15
12530,13,2
12531,8,8
12532,8,8
12533,8,8
12534,1,9
12535,13,13
12536,13,13
12537,13,15
12538,13,13
12539,13,15
12540,13,13
12541,8,15
12542,13,2
12543,1,15
12544,8,8
12545,8,8
12546,8,8
12547,13,13
12548,8,3
12549,13,13
12550,8,8
12551,8,14
12552,13,13
12553,13,15
12554,13,13
12555,8,2
12556,13,13
12557,8,4
12558,13,13
12559,13,13
12560,13,15
12561,13,13
12562,8,2
12563,8,8
12564,8,8
12565,13,13
12566,13,13
12567,13,13
12568,8,8
12569,13,13
12570,3,14
12571,8,8
12572,13,13
12573,13,13
12574,13,14
12575,4,15
12576,13,13
12577,13,14
12578,8,8
12579,8,8
12580,13,13
12581,3,3
12582,13,15
12583,13,14
12584,13,15
12585,13,2
12586,9,9
12587,8,4
12588,9,15
12589,8,15
12590,13,15
12591,8,8
12592,13,14
12593,8,8
12594,13,15
12595,13,13
12596,8,3
12597,13,15
12598,13,13
12599,13,13
12600,13,13
12601,15,15
12602,8,8
12603,8,8
12604,13,13
12605,1,9
12606,13,15
12607,13,15
12608,13,8
12609,13,13
12610,13,13
12611,13,15
12612,13,15
12613,8,8
12614,8,8
12615,8,8
12616,13,13
12617,13,15
12618,13,15
12619,13,15
12620,13,4
12621,13,13
12622,13,13
12623,13,13
12624,8,15
12625,13,13
12626,8,8
12627,8,8
12628,8,14
12629,8,14
12630,2,14
12631,8,8
12632,8,4
12633,13,13
12634,8,8
12635,13,13
12636,13,13
12637,8,14
12638,8,8
12639,8,8
12640,13,13
12641,13,8
12642,13,4
12643,8,8
12644,13,13
12645,13,13
12646,13,13
12647,8,8
12648,13,4
12649,8,14
12650,8,8
12651,4,8
12652,13,13
12653,2,2
12654,3,15
12655,8,14
12656,8,10
12657,11,8
12658,8,8
12659,13,13
12660,13,15
12661,13,15
12662,13,11
12663,8,8
12664,13,14
12665,13,13
12666,13,4
12667,8,8
12668,13,2
12669,8,15
12670,8,14
12671,8,14
12672,0,8
12673,13,15
12674,13,4
12675,13,13
12676,13,13
12677,4,8
12678,8,14
12679,11,11
12680,13,2
12681,8,14
12682,8,8
12683,13,2
12684,8,15
12685,13,4
12686,13,2
12687,13,13
12688,13,2
12689,8,8
12690,13,15
12691,13,13
12692,8,8
12693,8,15
12694,8,8
12695,15,15
12696,15,9
12697,13,15
12698,8,8
12699,8,8
12700,13,13
12701,8,15
12702,8,14
12703,8,8
12704,8,15
12705,13,2
12706,13,4
12707,4,4
12708,13,13
12709,15,14
12710,8,8
12711,8,15
12712,8,8
12713,13,15
12714,8,14
12715,13,13
12716,13,15
12717,13,13
12718,8,8
12719,8,8
12720,8,8
12721,13,15
12722,13,13
12723,13,13
12724,13,15
12725,8,8
12726,13,15
12727,8,8
12728,8,14
12729,13,15
12730,13,13
12731,8,8
12732,0,2
12733,13,13
12734,8,4
12735,8,4
12736,8,14
12737,8,8
12738,8,8
12739,8,8
12740,13,15
12741,8,8
12742,13,15
12743,13,8
12744,13,15
12745,13,15
12746,13,13
12747,8,8
12748,15,15
12749,13,13
12750,8,14
12751,8,8
12752,13,13
12753,13,15
12754,13,13
12755,13,13
12756,13,13
12757,13,13
12758,8,8
12759,8,8
12760,8,14
12761,8,8
12762,13,13
12763,8,4
12764,8,8
12765,13,8
12766,8,15
12767,8,8
12768,13,13
12769,13,13
12770,13,2
12771,13,15
12772,13,14
12773,8,14
12774,13,2
12775,8,8
12776,13,13
12777,13,14
12778,13,15
12779,13,2
12780,4,15
12781,13,12
12782,13,13
12783,13,15
12784,8,14
12785,13,15
12786,13,13
12787,8,8
12788,13,15
12789,8,8
12790,13,13
12791,13,12
12792,13,13
12793,13,15
12794,11,2
12795,8,8
12796,13,15
12797,8,8
12798,13,13
12799,13,15
12800,13,8
12801,13,13
12802,13,4
12803,13,13
12804,8,8
12805,13,8
12806,8,8
12807,8,14
12808,13,15
12809,8,15
12810,8,8
12811,8,8
12812,8,8
12813,13,15
12814,8,15
12815,8,8
12816,8,8
12817,4,15
12818,8,14
12819,8,8
12820,13,8
12821,8,15
12822,1,9
12823,8,8
12824,4,4
12825,13,2
12826,13,13
12827,8,8
12828,15,15
12829,1,8
12830,13,14
12831,8,4
12832,13,13
12833,8,2
12834,8,8
12835,13,15
12836,13,15
12837,13,15
12838,8,4
12839,4,14
12840,8,3
12841,13,13
12842,8,8
12843,4,13
12844,13,2
12845,13,13
12846,15,9
12847,8,14
12848,8,8
12849,8,15
12850,13,15
12851,8,8
12852,8,8
12853,8,8
12854,13,9
12855,4,4
12856,13,13
12857,13,8
12858,14,14
12859,8,8
12860,13,2
12861,2,2
12862,13,14
12863,8,8
12864,13,15
12865,13,15
12866,8,8
12867,8,8
12868,13,15
12869,13,4
12870,8,14
12871,8,14
12872,13,15
12873,13,9
12874,13,15
12875,8,8
12876,13,8
12877,13,15
12878,13,13
12879,8,14
12880,13,4
12881,13,4
12882,8,4
12883,8,14
12884,13,9
12885,8,8
12886,8,9
12887,8,8
12888,8,8
12889,13,15
12890,13,15
12891,2,2
12892,8,8
12893,13,13
12894,8,8
12895,13,13
12896,8,8
12897,13,13
12898,13,2
12899,13,8
12900,13,8
12901,13,2
12902,8,11
12903,13,15
12904,8,8
12905,2,2
12906,13,13
12907,8,8
12908,13,13
12909,13,9
12910,13,13
12911,13,8
12912,13,15
12913,13,15
12914,13,15
12915,1,8
12916,8,8
12917,8,8
12918,13,15
12919,13,2
12920,8,8
12921,4,14
12922,13,15
12923,14,4
12924,1,8
12925,1,15
12926,8,8
12927,13,15
12928,8,8
12929,8,12
12930,8,8
12931,8,8
12932,8,8
12933,8,8
12934,13,8
12935,4,15
12936,13,2
12937,14,14
12938,2,2
12939,8,8
12940,8,8
